,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset,startSeed
470,0.379,0.903,0.031,0.869,0.673,0.28500000000000003,0.041,0.9550000000000001,0.489,0.493,0.855,0.863
471,0.020999999999999998,0.531,0.247,0.511,0.611,0.441,0.117,0.179,0.545,0.545,0.463,0.375
472,0.683,0.809,0.663,0.507,0.785,0.107,0.028999999999999998,0.171,0.177,0.295,0.435,0.583
473,0.501,0.397,0.965,0.097,0.757,0.917,0.101,0.967,0.329,0.007,0.9450000000000001,0.741
474,0.863,0.659,0.627,0.637,0.577,0.663,0.727,0.581,0.195,0.933,0.747,0.8270000000000001
475,0.403,0.8190000000000001,0.465,0.545,0.841,0.969,0.337,0.017,0.633,0.901,0.41700000000000004,0.295
476,0.249,0.917,0.41300000000000003,0.47500000000000003,0.28700000000000003,0.031,0.429,0.807,0.34900000000000003,0.709,0.925,0.34700000000000003
477,0.463,0.719,0.23500000000000001,0.9430000000000001,0.729,0.34500000000000003,0.545,0.28700000000000003,0.879,0.397,0.257,0.585
478,0.745,0.9530000000000001,0.759,0.7030000000000001,0.891,0.333,0.323,0.989,0.985,0.225,0.279,0.125
479,0.763,0.641,0.805,0.9470000000000001,0.9450000000000001,0.669,0.669,0.341,0.14100000000000001,0.183,0.841,0.6990000000000001
480,0.131,0.741,0.709,0.963,0.427,0.591,0.28500000000000003,0.833,0.5730000000000001,0.339,0.641,0.903
481,0.41500000000000004,0.099,0.533,0.053000000000000005,0.381,0.597,0.737,0.439,0.153,0.121,0.581,0.551
482,0.429,0.319,0.151,0.581,0.545,0.6910000000000001,0.28900000000000003,0.717,0.803,0.467,0.805,0.9410000000000001
483,0.531,0.279,0.07100000000000001,0.47100000000000003,0.715,0.967,0.803,0.711,0.975,0.531,0.381,0.793
484,0.035,0.857,0.577,0.139,0.481,0.8250000000000001,0.027000000000000003,0.707,0.419,0.835,0.239,0.14100000000000001
485,0.271,0.6930000000000001,0.179,0.771,0.649,0.537,0.213,0.8290000000000001,0.455,0.479,0.007,0.161
486,0.049,0.14100000000000001,0.785,0.8290000000000001,0.659,0.6890000000000001,0.7030000000000001,0.765,0.9490000000000001,0.609,0.023,0.927
487,0.40900000000000003,0.855,0.455,0.883,0.549,0.681,0.241,0.993,0.497,0.47100000000000003,0.129,0.457
488,0.279,0.261,0.311,0.028999999999999998,0.995,0.637,0.423,0.837,0.755,0.221,0.791,0.085
489,0.069,0.087,0.297,0.531,0.557,0.623,0.41100000000000003,0.197,0.727,0.357,0.873,0.607
490,0.811,0.161,0.161,0.797,0.277,0.329,0.979,0.987,0.965,0.9530000000000001,0.991,0.513
491,0.799,0.14300000000000002,0.585,0.887,0.063,0.705,0.341,0.853,0.919,0.847,0.6910000000000001,0.555
492,0.313,0.675,0.625,0.039,0.653,0.225,0.923,0.363,0.099,0.057,0.525,0.911
493,0.177,0.705,0.10300000000000001,0.615,0.241,0.9590000000000001,0.079,0.297,0.061,0.223,0.595,0.791
494,0.093,0.337,0.117,0.313,0.001,0.761,0.6950000000000001,0.281,0.659,0.23500000000000001,0.675,0.361
495,0.135,0.041,0.267,0.243,0.685,0.309,0.045,0.547,0.451,0.8290000000000001,0.845,0.671
496,0.585,0.033,0.369,0.795,0.615,0.791,0.589,0.031,0.915,0.987,0.028999999999999998,0.579
497,0.14500000000000002,0.911,0.125,0.5690000000000001,0.291,0.467,0.9550000000000001,0.771,0.757,0.757,0.197,0.765
498,0.785,0.613,0.421,0.065,0.315,0.789,0.199,0.263,0.907,0.989,0.859,0.639
499,0.043,0.653,0.797,0.601,0.9550000000000001,0.8290000000000001,0.717,0.541,0.199,0.597,0.181,0.17300000000000001
